cruise,station,time,latitude_degN,longitude_degE,bottom_depth_m,secchi_depth_m,year
4599,1022,2011-07-14 10:22:00+00:00,51.5275,-9.3682,2.0,1.5,2011
4599,1022,2011-07-21 10:22:00+00:00,53.409,-6.045,21.0,3.5,2011
4599,1022,2011-09-28 10:22:00+00:00,55.0433,-7.5078,3.0,1.7,2011
4599,1022,2012-07-24 10:22:00+00:00,54.285,-8.493,5.0,2.3,2012
4599,1022,2013-01-17 10:22:00+00:00,51.927,-7.8353,6.0,1.5,2013
4599,1022,2013-02-14 10:22:00+00:00,51.6532,-9.7858,21.0,4.0,2013
4599,1022,2013-05-23 10:22:00+00:00,52.2947,-7.0173,14.0,0.5,2013
4599,1022,2013-08-21 10:22:00+00:00,51.7888,-9.8772,38.0,9.3,2013
4599,1022,2013-08-26 10:22:00+00:00,52.5778,-9.2857,23.0,1.8,2013
4599,1022,2013-09-02 10:22:00+00:00,53.3455,-6.2248,9.0,2.0,2013
4599,1022,2013-09-10 10:22:00+00:00,51.753,-8.64,2.0,0.6,2013
4599,1022,2014-04-17 12:31:00+00:00,52.5885,-9.7027,1.0,1.0,2014
4599,1022,2014-06-11 08:05:00+00:00,52.5882,-9.7035,1.0,1.0,2014
4599,1022,2014-08-11 11:50:00+00:00,52.5887,-9.7027,1.0,1.0,2014
4599,1022,2014-12-12 13:01:00+00:00,52.5885,-9.7038,1.0,0.3,2014
4599,1022,2015-06-03 10:37:00+00:00,52.5885,-9.7035,1.0,0.2,2015
4599,1022,2015-08-19 13:29:00+00:00,53.8642,-9.6668,17.0,5.0,2015
4599,1022,2017-01-17 09:16:00+00:00,54.278,-8.4825,4.0,1.5,2017
4599,1022,2018-08-15 10:24:00+00:00,54.9487,-7.7137,3.0,0.5,2018
4599,1022,2021-09-15 09:51:00+00:00,52.2563,-7.0522,8.0,1.3,2021
4599,1023,2007-02-26 10:23:00+00:00,52.0873,-7.8623,3.0,2.0,2007
4599,1023,2007-07-18 10:23:00+00:00,53.7318,-6.2688,4.0,0.9,2007
4599,1023,2008-02-11 10:23:00+00:00,54.5108,-8.2545,5.0,1.5,2008
4599,1023,2008-02-14 10:23:00+00:00,54.9642,-7.6603,3.0,0.8,2008
4599,1023,2008-07-08 10:23:00+00:00,52.2628,-9.7933,4.0,2.0,2008
4599,1023,2009-07-01 10:23:00+00:00,51.9005,-8.4235,8.0,1.7,2009
4599,1023,2009-07-16 10:23:00+00:00,52.6808,-8.8203,7.0,0.6,2009
4599,1023,2010-01-25 10:23:00+00:00,51.4892,-9.4183,16.0,2.0,2010
4599,1023,2010-05-25 10:23:00+00:00,53.3573,-6.2105,3.0,2.1,2010
4599,1023,2011-02-23 10:23:00+00:00,54.1323,-9.1383,3.0,1.3,2011
4599,1023,2011-06-13 10:23:00+00:00,53.3442,-6.2302,6.0,2.2,2011
4599,1023,2012-05-17 10:23:00+00:00,51.8477,-9.6872,15.0,7.1,2012
4599,1023,2012-07-26 10:23:00+00:00,51.8852,-8.2708,5.0,1.4,2012
4599,1023,2012-09-03 10:23:00+00:00,54.3188,-8.6043,6.0,5.0,2012
4599,1023,2013-02-19 10:23:00+00:00,55.0433,-7.5078,3.0,2.3,2013
4599,1023,2013-02-21 10:23:00+00:00,54.5108,-8.2545,6.0,1.5,2013
4599,1023,2013-03-04 10:23:00+00:00,52.4693,-9.6332,3.0,2.5,2013
4599,1023,2013-07-17 10:23:00+00:00,51.8115,-9.7937,31.0,10.1,2013
4599,1023,2015-02-11 10:16:00+00:00,53.8805,-9.6033,5.0,4.0,2015
4599,1023,2017-05-22 13:55:00+00:00,54.278,-8.4825,4.0,0.8,2017
4599,1023,2018-09-27 09:28:00+00:00,54.9487,-7.7137,3.0,0.3,2018
4599,1023,2021-09-15 10:04:00+00:00,52.2517,-7.0878,19.0,1.0,2021
4599,1024,2007-09-06 10:24:00+00:00,54.2998,-8.5395,4.0,2.8,2007
4599,1024,2008-02-12 10:24:00+00:00,54.628,-8.4355,16.0,4.5,2008
4599,1024,2008-07-23 10:24:00+00:00,54.3043,-8.5768,10.0,3.3,2008
4599,1024,2009-06-08 10:24:00+00:00,53.3438,-6.1952,11.0,0.6,2009
4599,1024,2009-07-13 10:24:00+00:00,54.285,-8.493,5.0,2.7,2009
4599,1024,2009-07-14 10:24:00+00:00,54.1258,-9.1425,2.0,1.3,2009
4599,1024,2009-09-09 10:24:00+00:00,53.718,-6.3292,4.0,0.8,2009
4599,1024,2010-02-09 10:24:00+00:00,51.9005,-8.4235,8.0,2.4,2010
4599,1024,2011-01-26 10:24:00+00:00,51.6737,-8.5082,18.0,3.5,2011
4599,1024,2011-06-01 10:24:00+00:00,51.6347,-9.9238,9.0,8.2,2011
4599,1024,2011-06-20 10:24:00+00:00,53.2375,-9.034,8.0,4.5,2011
4599,1024,2011-06-22 10:24:00+00:00,55.0117,-7.5783,10.0,3.5,2011
4599,1024,2011-07-13 10:24:00+00:00,54.1607,-9.1383,3.0,1.5,2011
4599,1024,2011-08-22 10:24:00+00:00,54.009,-6.3493,2.0,1.1,2011
4599,1024,2011-09-22 10:24:00+00:00,51.9123,-7.839,13.0,6.5,2011
4599,1024,2012-02-14 10:24:00+00:00,55.2057,-7.8058,15.0,5.5,2012
4599,1024,2013-01-15 10:24:00+00:00,51.6665,-8.5113,19.0,4.0,2013
4599,1024,2013-05-27 10:24:00+00:00,51.8873,-10.3963,20.0,5.6,2013
4599,1024,2013-07-10 10:24:00+00:00,53.715,-6.3437,4.0,0.5,2013
4599,1024,2013-07-24 10:24:00+00:00,53.3473,-6.2917,2.0,1.9,2013
4599,1024,2013-08-27 10:24:00+00:00,52.4438,-9.579,2.0,0.8,2013
4599,1024,2013-09-09 10:24:00+00:00,51.5108,-9.3775,6.0,1.9,2013
4599,1024,2017-08-08 08:36:00+00:00,54.278,-8.4825,3.0,1.8,2017
4599,1024,2018-02-20 11:39:00+00:00,54.9365,-8.4688,13.0,3.0,2018
4599,1024,2021-09-15 10:18:00+00:00,52.2642,-7.119,2.0,0.8,2021
4599,1025,2007-05-29 10:25:00+00:00,54.009,-6.3493,4.0,1.5,2007
4599,1025,2007-08-21 10:25:00+00:00,51.8817,-8.2243,4.0,1.5,2007
4599,1025,2008-01-28 10:25:00+00:00,51.8983,-8.39,10.0,1.5,2008
4599,1025,2008-01-28 10:25:00+00:00,53.2522,-9.0137,10.0,1.3,2008
4599,1025,2008-02-04 10:25:00+00:00,53.718,-6.3292,5.0,0.7,2008
4599,1025,2008-06-25 10:25:00+00:00,53.3455,-6.2248,3.0,1.5,2008
4599,1025,2008-07-07 10:25:00+00:00,54.628,-8.4355,16.0,7.4,2008
4599,1025,2008-07-08 10:25:00+00:00,54.5002,-8.1833,5.0,2.4,2008
4599,1025,2008-07-22 10:25:00+00:00,54.1495,-9.1397,4.0,1.6,2008
4599,1025,2009-07-29 10:25:00+00:00,54.0082,-6.388,1.0,0.5,2009
4599,1025,2009-09-21 10:25:00+00:00,51.5108,-9.3775,5.0,0.8,2009
4599,1025,2009-09-23 10:25:00+00:00,51.5265,-9.428,6.0,3.0,2009
4599,1025,2010-02-03 10:25:00+00:00,53.8088,-9.6477,6.0,5.0,2010
4599,1025,2010-02-18 10:25:00+00:00,51.642,-9.908,10.0,4.9,2010
4599,1025,2010-02-18 10:25:00+00:00,54.1857,-9.138,4.0,1.3,2010
4599,1025,2010-03-03 10:25:00+00:00,53.718,-6.3292,4.0,1.0,2010
4599,1025,2010-06-15 10:25:00+00:00,54.1495,-9.1397,4.0,1.0,2010
4599,1025,2010-07-29 10:25:00+00:00,53.6,-9.782,13.0,6.3,2010
4599,1025,2010-08-17 10:25:00+00:00,51.753,-8.64,2.0,0.8,2010
4599,1025,2011-01-24 10:25:00+00:00,51.902,-8.4463,9.0,1.8,2011
4599,1025,2011-02-14 10:25:00+00:00,51.9192,-10.268,6.0,2.5,2011
4599,1025,2011-06-22 10:25:00+00:00,53.1447,-8.939,4.0,3.0,2011
4599,1025,2011-09-14 10:25:00+00:00,53.7203,-6.3098,5.0,1.7,2011
4599,1025,2012-02-07 10:25:00+00:00,51.8477,-9.6872,19.0,6.2,2012
4599,1025,2012-02-15 10:25:00+00:00,53.718,-6.3292,3.0,0.8,2012
4599,1025,2012-05-22 10:25:00+00:00,53.3478,-6.2517,5.0,1.8,2012
4599,1025,2012-06-13 10:25:00+00:00,51.5265,-9.428,8.0,6.0,2012
4599,1025,2012-06-14 10:25:00+00:00,51.5275,-9.3682,4.0,1.8,2012
4599,1025,2012-06-26 10:25:00+00:00,53.1483,-8.9402,5.0,3.3,2012
4599,1025,2012-08-13 10:25:00+00:00,51.7888,-9.8772,40.0,8.0,2012
4599,1025,2012-08-23 10:25:00+00:00,51.9002,-8.4663,6.0,2.1,2012
4599,1025,2013-02-20 10:25:00+00:00,54.5958,-8.4633,28.0,4.8,2013
4599,1025,2013-05-16 10:25:00+00:00,51.9005,-8.4235,9.0,1.7,2013
4599,1025,2013-05-29 10:25:00+00:00,51.7578,-9.9652,47.0,7.0,2013
4599,1025,2013-07-17 10:25:00+00:00,52.2628,-9.7933,3.0,2.9,2013
4599,1025,2013-08-19 10:25:00+00:00,51.9272,-10.2828,8.0,4.2,2013
4599,1025,2013-08-20 10:25:00+00:00,51.8588,-9.634,4.0,3.5,2013
4599,1025,2017-09-06 08:33:00+00:00,54.278,-8.4825,3.0,1.5,2017
4599,1025,2018-02-22 09:42:00+00:00,54.9642,-7.6603,4.0,0.5,2018
4599,1025,2021-09-15 10:33:00+00:00,53.715,-6.3437,4.0,1.5,2021
4599,1026,2007-02-08 10:26:00+00:00,54.1607,-9.1383,5.0,1.0,2007
4599,1026,2008-01-15 10:26:00+00:00,54.285,-8.493,6.0,2.2,2008
4599,1026,2008-02-11 10:26:00+00:00,54.5108,-8.2545,5.0,1.5,2008
4599,1026,2008-02-28 10:26:00+00:00,52.7948,-8.9228,3.0,0.5,2008
4599,1026,2008-07-15 10:26:00+00:00,53.254,-9.0387,9.0,4.0,2008
4599,1026,2008-07-21 10:26:00+00:00,51.6397,-8.7163,2.0,1.9,2008
4599,1026,2008-08-27 10:26:00+00:00,54.1708,-9.1375,2.0,1.0,2008
4599,1026,2008-09-11 10:26:00+00:00,54.6443,-8.1307,2.0,1.5,2008
4599,1026,2009-05-19 10:26:00+00:00,52.1198,-7.8548,2.0,0.7,2009
4599,1026,2009-06-18 10:26:00+00:00,54.3043,-8.5768,9.0,3.5,2009
4599,1026,2010-07-15 10:26:00+00:00,53.35,-6.1367,7.0,2.5,2010
4599,1026,2011-01-18 10:26:00+00:00,53.3185,-6.1387,8.0,3.5,2011
4599,1026,2011-02-15 10:26:00+00:00,51.8273,-9.7587,14.0,2.4,2011
4599,1026,2011-08-23 10:26:00+00:00,54.1382,-9.138,3.0,1.0,2011
4599,1026,2011-11-17 10:26:00+00:00,55.1535,-7.6835,19.0,9.0,2011
4599,1026,2012-08-30 10:26:00+00:00,52.5778,-9.2857,14.0,1.0,2012
4599,1026,2013-02-11 10:26:00+00:00,51.9118,-10.2857,8.0,1.8,2013
4599,1026,2013-02-19 10:26:00+00:00,52.978,-6.0,11.0,2.5,2013
4599,1026,2013-06-25 10:26:00+00:00,54.1607,-9.1383,4.0,1.5,2013
4599,1026,2013-06-27 10:26:00+00:00,52.0652,-7.8723,6.0,0.7,2013
4599,1026,2013-07-16 10:26:00+00:00,52.4565,-9.627,3.0,1.2,2013
4599,1026,2015-02-11 10:16:00+00:00,53.881,-9.603,5.0,4.5,2015
4599,1026,2015-06-15 14:55:00+00:00,53.8805,-9.6033,5.0,3.3,2015
4599,1026,2017-01-17 09:31:00+00:00,54.285,-8.493,5.0,1.5,2017
4599,1026,2018-06-21 11:12:00+00:00,54.9642,-7.6603,3.0,0.8,2018
4599,1026,2021-09-15 10:35:00+00:00,52.277,-7.1642,6.0,0.8,2021
4599,1027,2007-09-04 10:27:00+00:00,52.2628,-9.8235,6.0,3.3,2007
4599,1027,2007-09-17 10:27:00+00:00,51.6445,-8.7628,7.0,1.0,2007
4599,1027,2008-06-11 10:27:00+00:00,55.0433,-7.5078,3.0,2.0,2008
4599,1027,2008-07-03 10:27:00+00:00,52.1258,-9.7855,1.0,0.1,2008
4599,1027,2008-09-08 10:27:00+00:00,55.0433,-7.5078,4.0,3.0,2008
4599,1027,2008-09-10 10:27:00+00:00,54.5958,-8.4633,31.0,7.3,2008
4599,1027,2009-09-15 10:27:00+00:00,54.1323,-9.1383,1.0,0.5,2009
4599,1027,2010-07-20 10:27:00+00:00,54.3273,-8.617,4.0,3.8,2010
4599,1027,2010-08-11 10:27:00+00:00,51.8727,-9.5888,3.0,1.6,2010
4599,1027,2011-05-17 10:27:00+00:00,53.715,-6.3437,5.0,1.5,2011
4599,1027,2011-06-13 10:27:00+00:00,53.3442,-6.2302,6.0,2.2,2011
4599,1027,2011-07-05 10:27:00+00:00,52.1198,-7.8548,3.0,0.6,2011
4599,1027,2012-02-15 10:27:00+00:00,55.0,-7.6117,4.0,0.8,2012
4599,1027,2012-02-27 10:27:00+00:00,54.3043,-8.5768,10.0,3.0,2012
4599,1027,2012-05-24 10:27:00+00:00,53.8023,-9.6153,7.0,6.3,2012
4599,1027,2012-09-10 10:27:00+00:00,52.3382,-6.3717,4.0,2.5,2012
4599,1027,2013-01-14 10:27:00+00:00,51.5108,-9.3775,5.0,0.8,2013
4599,1027,2013-02-12 10:27:00+00:00,51.7813,-9.8322,24.0,5.0,2013
4599,1027,2013-05-15 10:27:00+00:00,52.1095,-7.8668,4.0,1.6,2013
4599,1027,2013-06-05 10:27:00+00:00,53.2375,-9.034,8.0,6.5,2013
4599,1027,2013-06-18 10:27:00+00:00,55.0405,-7.5447,9.0,3.0,2013
4599,1027,2013-06-26 10:27:00+00:00,51.9005,-8.4235,9.0,3.0,2013
4599,1027,2013-07-25 10:27:00+00:00,52.0863,-7.6115,8.0,2.1,2013
4599,1027,2013-08-15 10:27:00+00:00,53.3563,-9.6873,7.0,6.5,2013
4599,1027,2013-08-26 10:27:00+00:00,52.5778,-9.2857,23.0,1.8,2013
4599,1027,2013-09-09 10:27:00+00:00,54.6218,-8.4398,17.0,3.5,2013
4599,1027,2013-09-10 10:27:00+00:00,54.5045,-8.2087,5.0,3.8,2013
4599,1027,2015-07-22 11:43:00+00:00,53.8805,-9.6033,4.0,2.3,2015
4599,1027,2017-01-17 09:41:00+00:00,54.2903,-8.4992,6.0,1.8,2017
4599,1027,2018-08-15 11:03:00+00:00,54.9642,-7.6603,4.0,1.0,2018
4599,1027,2021-09-15 10:48:00+00:00,52.2415,-7.2233,11.0,0.5,2021
4599,1028,2007-05-28 10:28:00+00:00,53.8875,-9.5855,4.0,3.9,2007
4599,1028,2007-06-13 10:28:00+00:00,54.1495,-9.1397,2.0,1.3,2007
4599,1028,2007-07-09 10:28:00+00:00,51.8778,-8.3362,12.0,2.0,2007
4599,1028,2007-08-30 10:28:00+00:00,53.2375,-9.034,7.0,5.0,2007
4599,1028,2009-05-20 10:28:00+00:00,51.9013,-8.4025,8.0,1.6,2009
4599,1028,2010-02-01 10:28:00+00:00,53.258,-8.9695,5.0,4.0,2010
4599,1028,2010-05-31 10:28:00+00:00,53.2327,-9.1542,18.0,5.0,2010
4599,1028,2010-06-22 10:28:00+00:00,53.715,-6.3437,5.0,3.0,2010
4599,1028,2011-01-24 10:28:00+00:00,51.902,-8.4463,9.0,1.8,2011
4599,1028,2011-07-27 10:28:00+00:00,55.2848,-7.6027,35.0,11.5,2011
4599,1028,2011-08-17 10:28:00+00:00,53.3185,-6.1387,7.0,6.0,2011
4599,1028,2011-09-19 10:28:00+00:00,53.254,-9.0387,11.0,2.8,2011
4599,1028,2011-09-27 10:28:00+00:00,55.1148,-7.7007,10.0,4.0,2011
4599,1028,2012-01-30 10:28:00+00:00,53.258,-8.9695,7.0,3.0,2012
4599,1028,2012-09-13 10:28:00+00:00,52.2947,-7.0173,11.0,1.0,2012
4599,1028,2013-05-28 10:28:00+00:00,51.8727,-9.5888,3.0,2.4,2013
4599,1028,2014-01-09 13:50:00+00:00,51.8368,-8.2628,19.0,1.3,2014
4599,1028,2014-03-22 08:37:00+00:00,51.8358,-8.2633,18.0,1.9,2014
4599,1028,2014-04-15 17:46:00+00:00,51.8382,-8.2642,21.0,3.1,2014
4599,1028,2014-05-13 16:19:00+00:00,51.8367,-8.2633,18.0,3.2,2014
4599,1028,2014-08-19 08:15:00+00:00,51.837,-8.2663,23.0,3.2,2014
4599,1028,2014-09-18 08:46:00+00:00,51.8365,-8.2635,19.0,2.2,2014
4599,1028,2014-10-22 16:30:00+00:00,51.8367,-8.2633,21.0,1.8,2014
4599,1028,2014-12-17 11:59:00+00:00,51.8378,-8.2612,19.0,3.3,2014
4599,1028,2015-02-11 08:50:00+00:00,51.837,-8.2635,23.0,4.4,2015
4599,1028,2015-03-19 09:35:00+00:00,51.8357,-8.264,18.0,1.7,2015
4599,1028,2015-06-10 19:04:00+00:00,51.8368,-8.2627,15.0,2.9,2015
4599,1028,2015-07-22 14:55:00+00:00,53.8805,-9.6033,3.0,1.8,2015
4599,1028,2017-01-17 14:14:00+00:00,54.2903,-8.4992,4.0,1.0,2017
4599,1028,2018-09-27 10:12:00+00:00,54.9642,-7.6603,3.0,0.5,2018
4599,1028,2021-09-15 10:49:00+00:00,53.718,-6.3292,4.0,1.6,2021
4599,1029,2008-06-23 10:29:00+00:00,53.7203,-6.3098,6.0,1.5,2008
4599,1029,2009-03-03 10:29:00+00:00,51.4975,-9.4075,15.0,4.0,2009
4599,1029,2009-05-26 10:29:00+00:00,53.8237,-9.6633,15.0,4.9,2009
4599,1029,2009-08-11 10:29:00+00:00,51.4975,-9.4075,16.0,3.3,2009
4599,1029,2010-05-24 10:29:00+00:00,52.978,-6.0,12.0,6.0,2010
4599,1029,2010-08-16 10:29:00+00:00,52.1198,-7.8548,5.0,0.7,2010
4599,1029,2010-08-31 10:29:00+00:00,51.4975,-9.4075,19.0,3.5,2010
4599,1029,2010-09-07 10:29:00+00:00,53.6257,-6.1587,11.0,1.5,2010
4599,1029,2010-09-16 10:29:00+00:00,54.009,-6.3493,3.0,1.0,2010
4599,1029,2011-02-01 10:29:00+00:00,51.5037,-9.5278,15.0,4.1,2011
4599,1029,2011-05-09 10:29:00+00:00,53.254,-9.0387,12.0,2.0,2011
4599,1029,2011-06-27 10:29:00+00:00,51.9272,-10.2828,8.0,4.1,2011
4599,1029,2011-07-26 10:29:00+00:00,55.1535,-7.6835,21.0,7.8,2011
4599,1029,2011-09-15 10:29:00+00:00,53.9457,-6.3052,5.0,3.1,2011
4599,1029,2012-02-08 10:29:00+00:00,51.5108,-9.3775,4.0,1.0,2012
4599,1029,2013-02-18 10:29:00+00:00,55.1887,-7.778,14.0,5.3,2013
4599,1029,2013-07-03 10:29:00+00:00,53.2363,-9.0602,9.0,3.8,2013
4599,1029,2013-08-22 10:29:00+00:00,53.7203,-6.3098,5.0,1.3,2013
4599,1029,2013-09-11 10:29:00+00:00,51.8983,-8.39,10.0,2.2,2013
4599,1029,2015-08-19 10:13:00+00:00,53.8805,-9.6033,5.0,4.0,2015
4599,1029,2017-01-17 14:25:00+00:00,54.285,-8.493,2.0,0.9,2017
4599,1029,2018-02-22 09:59:00+00:00,54.9568,-7.6832,2.0,0.5,2018
4599,1029,2021-09-15 11:00:00+00:00,53.7203,-6.3098,5.0,1.6,2021
4599,1030,2007-02-14 10:30:00+00:00,54.628,-8.4355,14.0,3.6,2007
4599,1030,2007-05-28 10:30:00+00:00,53.715,-6.3437,5.0,1.7,2007
4599,1030,2007-06-13 10:30:00+00:00,52.1198,-7.8548,1.0,1.0,2007
4599,1030,2007-06-19 10:30:00+00:00,53.4522,-6.141,4.0,1.8,2007
4599,1030,2007-07-09 10:30:00+00:00,54.2903,-8.4992,4.0,1.5,2007
4599,1030,2007-07-11 10:30:00+00:00,54.2072,-9.1405,5.0,0.3,2007
4599,1030,2007-08-13 10:30:00+00:00,51.6397,-8.7163,2.0,1.0,2007
4599,1030,2008-05-26 10:30:00+00:00,52.4467,-9.6257,4.0,1.3,2008
4599,1030,2008-06-09 10:30:00+00:00,51.9005,-8.4235,9.0,2.3,2008
4599,1030,2008-07-15 10:30:00+00:00,53.718,-6.3292,7.0,1.3,2008
4599,1030,2008-07-30 10:30:00+00:00,52.1198,-7.8548,2.0,0.4,2008
4599,1030,2008-09-01 10:30:00+00:00,53.7203,-6.3098,7.0,1.0,2008
4599,1030,2008-09-02 10:30:00+00:00,53.972,-6.2557,7.0,1.5,2008
4599,1030,2009-02-02 10:30:00+00:00,52.4693,-9.6332,4.0,1.2,2009
4599,1030,2009-05-18 10:30:00+00:00,51.7372,-8.6345,5.0,1.1,2009
4599,1030,2009-06-30 10:30:00+00:00,52.1198,-7.8548,3.0,1.1,2009
4599,1030,2010-01-25 10:30:00+00:00,55.128,-7.4918,16.0,3.2,2010
4599,1030,2010-05-18 10:30:00+00:00,51.8588,-9.634,6.0,4.3,2010
4599,1030,2010-07-21 10:30:00+00:00,53.718,-6.3292,6.0,0.9,2010
4599,1030,2010-08-09 10:30:00+00:00,51.9272,-10.2828,7.0,5.2,2010
4599,1030,2010-08-18 10:30:00+00:00,51.8983,-8.39,10.0,2.0,2010
4599,1030,2010-09-15 10:30:00+00:00,53.7203,-6.3098,3.0,0.8,2010
4599,1030,2011-05-11 10:30:00+00:00,52.3382,-6.3717,3.0,1.1,2011
4599,1030,2011-05-12 10:30:00+00:00,52.078,-7.5683,5.0,3.0,2011
4599,1030,2011-05-16 10:30:00+00:00,51.9005,-8.4235,6.0,2.2,2011
4599,1030,2011-05-19 10:30:00+00:00,52.0873,-7.8623,4.0,0.5,2011
4599,1030,2011-07-21 10:30:00+00:00,52.0608,-7.5368,13.0,6.7,2011
4599,1030,2011-08-08 10:30:00+00:00,51.9272,-10.2828,10.0,7.0,2011
4599,1030,2011-08-10 10:30:00+00:00,51.8477,-9.6872,13.0,5.1,2011
4599,1030,2011-08-18 10:30:00+00:00,53.4457,-6.1065,7.0,4.8,2011
4599,1030,2011-08-24 10:30:00+00:00,52.6268,-9.1348,39.0,2.2,2011
4599,1030,2011-08-31 10:30:00+00:00,51.5108,-9.3775,6.0,1.0,2011
4599,1030,2011-09-20 10:30:00+00:00,51.8692,-8.204,12.0,2.2,2011
4599,1030,2012-01-17 10:30:00+00:00,52.3273,-7.3172,4.0,1.0,2012
4599,1030,2012-01-31 10:30:00+00:00,52.0873,-7.8623,6.0,0.8,2012
4599,1030,2012-02-02 10:30:00+00:00,51.9048,-8.3175,2.0,2.0,2012
4599,1030,2012-02-13 10:30:00+00:00,54.628,-8.4355,15.0,4.8,2012
4599,1030,2012-02-14 10:30:00+00:00,53.3438,-6.1952,8.0,1.5,2012
4599,1030,2012-05-30 10:30:00+00:00,52.1438,-6.9853,17.0,3.0,2012
4599,1030,2012-06-12 10:30:00+00:00,51.8273,-9.7587,20.0,7.5,2012
4599,1030,2012-06-13 10:30:00+00:00,52.6268,-9.1348,31.0,0.8000000000000002,2012
4599,1030,2012-06-26 10:30:00+00:00,51.9123,-7.839,12.0,4.0,2012
4599,1030,2012-06-28 10:30:00+00:00,51.8692,-8.204,10.0,3.0,2012
4599,1030,2012-08-14 10:30:00+00:00,51.8477,-9.6872,17.0,2.1,2012
4599,1030,2012-09-19 10:30:00+00:00,51.5037,-9.5278,27.0,6.8,2012
4599,1030,2013-02-18 10:30:00+00:00,53.3438,-6.1952,10.0,1.1,2013
4599,1030,2013-03-13 10:30:00+00:00,52.3273,-7.3172,5.0,0.6,2013
4599,1030,2013-05-14 10:30:00+00:00,51.7372,-8.6345,4.0,1.2,2013
4599,1030,2013-06-12 10:30:00+00:00,53.0072,-6.0233,12.0,6.3,2013
4599,1030,2013-07-17 10:30:00+00:00,52.2628,-9.7933,3.0,2.9,2013
4599,1030,2013-08-01 10:30:00+00:00,52.2818,-7.0058,4.0,1.0,2013
4599,1030,2013-08-22 10:30:00+00:00,51.6482,-9.7465,30.0,13.2,2013
4599,1030,2017-05-22 09:58:00+00:00,54.285,-8.493,2.0,1.3,2017
4599,1030,2018-08-15 10:51:00+00:00,54.9568,-7.6832,2.0,0.8,2018
4599,1030,2021-09-15 11:08:00+00:00,52.2622,-7.2422,7.0,0.5,2021
4599,1031,2007-01-31 10:31:00+00:00,53.8642,-9.6668,16.0,4.5,2007
4599,1031,2007-02-07 10:31:00+00:00,53.715,-6.3437,3.0,0.9,2007
4599,1031,2007-06-28 10:31:00+00:00,52.6268,-9.1348,26.0,1.3,2007
4599,1031,2008-01-14 10:31:00+00:00,54.1495,-9.1397,5.0,0.8,2008
4599,1031,2008-07-28 10:31:00+00:00,51.9005,-8.4235,8.0,2.0,2008
4599,1031,2009-05-27 10:31:00+00:00,53.2363,-9.0602,10.0,2.0,2009
4599,1031,2009-07-07 10:31:00+00:00,53.2367,-6.0867,15.0,5.5,2009
4599,1031,2009-07-14 10:31:00+00:00,54.1293,-9.1402,3.0,1.3,2009
4599,1031,2009-07-27 10:31:00+00:00,54.6357,-8.4348,9.0,1.4,2009
4599,1031,2010-02-03 10:31:00+00:00,53.8237,-9.6633,18.0,7.0,2010
4599,1031,2010-05-17 10:31:00+00:00,51.9362,-10.2678,6.0,3.8,2010
4599,1031,2010-07-01 10:31:00+00:00,51.6458,-9.8683,16.0,5.5,2010
4599,1031,2010-09-01 10:31:00+00:00,51.6357,-8.6963,5.0,2.3,2010
4599,1031,2011-01-19 10:31:00+00:00,53.2775,-6.0628,36.0,5.0,2011
4599,1031,2011-01-25 10:31:00+00:00,52.0873,-7.8623,4.0,1.1,2011
4599,1031,2011-05-31 10:31:00+00:00,51.8273,-9.7587,12.0,6.5,2011
4599,1031,2011-07-25 10:31:00+00:00,54.6218,-8.4398,17.0,6.8,2011
4599,1031,2011-09-28 10:31:00+00:00,55.0483,-7.4857,2.0,0.9,2011
4599,1031,2012-05-15 10:31:00+00:00,53.2355,-9.1063,12.0,4.0,2012
4599,1031,2012-05-28 10:31:00+00:00,55.264,-7.788,30.0,9.0,2012
4599,1031,2012-07-12 10:31:00+00:00,55.2018,-7.5923,12.0,4.5,2012
4599,1031,2012-07-16 10:31:00+00:00,52.5778,-9.2857,16.0,1.5,2012
4599,1031,2012-08-20 10:31:00+00:00,55.1535,-7.6835,22.0,5.5,2012
4599,1031,2012-08-22 10:31:00+00:00,54.6218,-8.4398,22.0,4.0,2012
4599,1031,2013-02-07 10:31:00+00:00,53.2363,-9.0602,8.0,1.8,2013
4599,1031,2013-05-28 10:31:00+00:00,54.1323,-9.1383,3.0,1.5,2013
4599,1031,2013-06-10 10:31:00+00:00,53.3452,-6.273,3.0,1.5,2013
4599,1031,2013-06-19 10:31:00+00:00,54.6122,-8.4062,30.0,7.5,2013
4599,1031,2013-06-20 10:31:00+00:00,54.5008,-8.1943,3.0,2.4,2013
4599,1031,2013-07-18 10:31:00+00:00,51.6482,-9.7465,28.0,17.2,2013
4599,1031,2013-08-29 10:31:00+00:00,52.1537,-9.8173,2.0,0.6,2013
4599,1031,2017-05-22 10:10:00+00:00,54.2903,-8.4992,3.0,1.0,2017
4599,1031,2018-09-27 10:02:00+00:00,54.9568,-7.6832,2.0,1.6,2018
4599,1031,2021-09-15 11:17:00+00:00,53.7243,-6.288,5.0,1.7,2021
4599,1032,2007-07-25 10:32:00+00:00,54.6218,-8.4398,20.0,7.2,2007
4599,1032,2007-08-14 10:32:00+00:00,51.4975,-9.4075,10.0,2.6,2007
4599,1032,2007-08-20 10:32:00+00:00,51.9005,-8.4235,9.0,1.7,2007
4599,1032,2008-06-10 10:32:00+00:00,54.6055,-8.1337,2.0,1.7,2008
4599,1032,2008-08-28 10:32:00+00:00,54.278,-8.4825,3.0,2.0,2008
